,realization,node,resistance,metric,max_level,avg_level
15761,39,9226,0.5,5730,17,7.388
15762,39,9226,0.75,5320,1,0.468
15763,39,9226,1.0,5320,1,0.468
15764,39,9746,0.25,10000,2,0.3605
15765,39,9746,0.5,9698,12,1.7188
15766,39,9746,0.75,6622,1,0.3378
15767,39,9746,1.0,6622,1,0.3378
15768,39,2829,0.25,10000,1,0.172
15769,39,2829,0.5,9656,9,0.5905
15770,39,2829,0.75,8280,1,0.172
15771,39,2829,1.0,8280,1,0.172
15772,39,4403,0.25,10000,2,0.4575
15773,39,4403,0.5,9639,18,3.7614
15774,39,4403,0.75,5943,1,0.4057
15775,39,4403,1.0,5943,1,0.4057
15776,39,9004,0.25,10000,1,0.0249
15777,39,9004,0.5,9762,3,0.0545
15778,39,9004,0.75,9751,1,0.0249
15779,39,9004,1.0,9751,1,0.0249
15780,39,90,0.25,10000,1,0.1237
15781,39,90,0.5,9698,7,0.3755
15782,39,90,0.75,8763,1,0.1237
15783,39,90,1.0,8763,1,0.1237
15784,39,1230,0.25,10000,2,0.4537
15785,39,1230,0.5,9660,16,2.7001
15786,39,1230,0.75,6044,1,0.3956
15787,39,1230,1.0,6044,1,0.3956
15788,39,289,0.25,10000,1,0.1498
15789,39,289,0.5,9660,9,0.5383
15790,39,289,0.75,8502,1,0.1498
15791,39,289,1.0,8502,1,0.1498
15792,39,7182,0.25,10000,2,0.6129
15793,39,7182,0.5,5046,1,0.4954
15794,39,7182,0.75,5046,1,0.4954
15795,39,7182,1.0,5046,1,0.4954
15796,39,9527,0.25,10000,2,0.3294
15797,39,9527,0.5,9698,12,1.4784
15798,39,9527,0.75,6862,1,0.3138
15799,39,9527,1.0,6862,1,0.3138
15800,39,7234,0.25,10000,1,0.1273
15801,39,7234,0.5,9679,9,0.437
15802,39,7234,0.75,8727,1,0.1273
15803,39,7234,1.0,8727,1,0.1273
15804,39,3957,0.25,10000,1,0.0126
15805,39,3957,0.5,9874,1,0.0126
