resistance,node,metric,max_level,avg_level
0.5,3755,26.6,1.0,-0.9723599999999998
0.5,3851,26.02,1.0,-0.972804
0.5,3863,25.24,1.0,-0.9727519999999997
0.5,3896,25.52,1.0,-0.9734479999999999
0.5,3907,26.18,1.0,-0.972388
0.5,3942,25.08,1.0,-0.974176
0.5,4106,25.72,1.0,-0.9733759999999999
0.5,4196,25.32,1.0,-0.9727919999999998
0.5,4346,24.62,1.0,-0.9732040000000001
0.5,4370,25.04,1.0,-0.9733359999999996
0.5,4431,24.78,1.0,-0.9734119999999994
0.5,4527,26.52,1.0,-0.9726159999999999
0.5,4534,25.66,1.0,-0.9739480000000005
0.5,4669,25.46,1.0,-0.9743159999999998
0.5,4696,26.4,1.0,-0.9722479999999998
0.5,4708,25.58,1.0,-0.974276
0.5,4725,24.64,1.0,-0.9722079999999999
0.5,4746,24.44,1.0,-0.9742479999999997
0.5,4876,25.9,1.0,-0.9724680000000001
0.5,4886,26.74,1.0,-0.9733879999999999
0.5,4934,25.32,1.0,-0.9735359999999998
0.5,4958,25.76,1.0,-0.97224
0.5,4980,26.5,1.0,-0.972756
0.75,32,24.48,1.0,-0.9746800000000002
0.75,64,25.7,1.0,-0.9729000000000001
0.75,99,25.62,1.0,-0.9738040000000002
0.75,128,26.62,1.0,-0.9723880000000001
0.75,175,25.04,1.0,-0.9742000000000001
0.75,199,25.1,1.0,-0.9747879999999998
0.75,206,25.24,1.0,-0.9726559999999997
0.75,255,27.02,1.0,-0.972324
0.75,263,25.7,1.0,-0.9729879999999999
0.75,280,25.72,1.0,-0.9738720000000001
0.75,284,24.44,1.0,-0.9739359999999999
0.75,331,24.46,1.0,-0.9740600000000004
0.75,541,25.32,1.0,-0.9744560000000001
0.75,610,26.32,1.0,-0.9724879999999998
0.75,694,25.76,1.0,-0.9735279999999998
0.75,743,24.08,1.0,-0.9743440000000002
0.75,747,27.48,1.0,-0.9717839999999999
0.75,771,25.68,1.0,-0.9727119999999999
0.75,784,24.38,1.0,-0.973772
0.75,788,25.94,1.0,-0.9730039999999999
0.75,828,24.3,1.0,-0.9748359999999999
0.75,886,25.24,1.0,-0.9741839999999999
0.75,934,27.26,1.0,-0.9723080000000002
0.75,936,24.1,1.0,-0.9747559999999998
0.75,974,25.44,1.0,-0.9733039999999998
0.75,992,25.64,1.0,-0.9743839999999997
0.75,1040,24.1,1.0,-0.9738520000000002
0.75,1087,24.88,1.0,-0.9737440000000004
0.75,1092,26.82,1.0,-0.9717639999999997
0.75,1125,24.92,1.0,-0.9733519999999999
0.75,1132,25.08,1.0,-0.9739679999999998
0.75,1158,25.48,1.0,-0.9741359999999998
0.75,1172,25.1,1.0,-0.9738359999999999
0.75,1185,23.12,1.0,-0.9750800000000001
0.75,1281,26.28,1.0,-0.9730880000000002
0.75,1313,26.58,1.0,-0.9734119999999996
0.75,1404,24.26,1.0,-0.97434
0.75,1409,25.16,1.0,-0.9727039999999998
0.75,1419,26.52,1.0,-0.9725360000000001
0.75,1453,26.12,1.0,-0.972248
0.75,1483,23.64,1.0,-0.9755440000000002
0.75,1523,25.08,1.0,-0.9741359999999999
0.75,1524,25.74,1.0,-0.973044
0.75,1526,26.76,1.0,-0.9723599999999999
0.75,1583,25.88,1.0,-0.9729359999999998
0.75,1638,25.84,1.0,-0.9732559999999998
0.75,1698,24.74,1.0,-0.973652
0.75,1740,24.88,1.0,-0.9737759999999999
0.75,1803,24.42,1.0,-0.9740360000000002
0.75,1947,25.62,1.0,-0.9728999999999998
0.75,1976,25.3,1.0,-0.9734600000000002
0.75,1987,24.34,1.0,-0.9743079999999995
0.75,2221,26.56,1.0,-0.9728400000000001
0.75,2272,25.02,1.0,-0.973196
0.75,2274,26.48,1.0,-0.973272
0.75,2366,25.9,1.0,-0.9719880000000001
0.75,2465,25.56,1.0,-0.9740559999999998
0.75,2492,25.58,1.0,-0.9726200000000002
0.75,2527,25.3,1.0,-0.9735000000000003
0.75,2583,25.04,1.0,-0.9730160000000001
0.75,2629,25.56,1.0,-0.9738880000000002
0.75,2709,25.6,1.0,-0.9732319999999998
0.75,2714,24.6,1.0,-0.9742879999999997
0.75,2729,25.44,1.0,-0.973208
0.75,2924,25.76,1.0,-0.9732240000000003
0.75,3001,25.24,1.0,-0.9740559999999996
0.75,3071,25.42,1.0,-0.9725000000000001
0.75,3225,26.02,1.0,-0.9732439999999998
0.75,3243,25.22,1.0,-0.9733720000000001
0.75,3407,26.54,1.0,-0.9734839999999998
0.75,3452,24.98,1.0,-0.9734119999999998
0.75,3458,25.58,1.0,-0.9737480000000001
0.75,3479,25.36,1.0,-0.9742719999999998
0.75,3595,25.56,1.0,-0.9736479999999998
0.75,3600,24.52,1.0,-0.974232
0.75,3621,25.64,1.0,-0.9738959999999999
0.75,3726,24.88,1.0,-0.9741599999999999
0.75,3755,26.6,1.0,-0.9723599999999998
0.75,3851,26.02,1.0,-0.972804
0.75,3863,25.24,1.0,-0.9727519999999997
0.75,3896,25.52,1.0,-0.9734479999999999
0.75,3907,26.18,1.0,-0.972388
0.75,3942,25.08,1.0,-0.974176
0.75,4106,25.72,1.0,-0.9733759999999999
0.75,4196,25.32,1.0,-0.9727919999999998
0.75,4346,24.62,1.0,-0.9732040000000001
0.75,4370,25.04,1.0,-0.9733359999999996
0.75,4431,24.78,1.0,-0.9734119999999994
0.75,4527,26.52,1.0,-0.9726159999999999
0.75,4534,25.66,1.0,-0.9739480000000005
0.75,4669,25.46,1.0,-0.9743159999999998
0.75,4696,26.4,1.0,-0.9722479999999998
0.75,4708,25.58,1.0,-0.974276
0.75,4725,24.64,1.0,-0.9722079999999999
0.75,4746,24.44,1.0,-0.9742479999999997
0.75,4876,25.9,1.0,-0.9724680000000001
0.75,4886,26.74,1.0,-0.9733879999999999
0.75,4934,25.32,1.0,-0.9735359999999998
0.75,4958,25.76,1.0,-0.97224
0.75,4980,26.5,1.0,-0.972756
1.0,32,24.48,1.0,-0.9746800000000002
1.0,64,25.7,1.0,-0.9729000000000001
1.0,99,25.62,1.0,-0.9738040000000002
1.0,128,26.62,1.0,-0.9723880000000001
1.0,175,25.04,1.0,-0.9742000000000001
1.0,199,25.1,1.0,-0.9747879999999998
1.0,206,25.24,1.0,-0.9726559999999997
1.0,255,27.02,1.0,-0.972324
1.0,263,25.7,1.0,-0.9729879999999999
1.0,280,25.72,1.0,-0.9738720000000001
1.0,284,24.44,1.0,-0.9739359999999999
1.0,331,24.46,1.0,-0.9740600000000004
1.0,541,25.32,1.0,-0.9744560000000001
1.0,610,26.32,1.0,-0.9724879999999998
1.0,694,25.76,1.0,-0.9735279999999998
1.0,743,24.08,1.0,-0.9743440000000002
1.0,747,27.48,1.0,-0.9717839999999999
1.0,771,25.68,1.0,-0.9727119999999999
1.0,784,24.38,1.0,-0.973772
1.0,788,25.94,1.0,-0.9730039999999999
1.0,828,24.3,1.0,-0.9748359999999999
1.0,886,25.24,1.0,-0.9741839999999999
1.0,934,27.26,1.0,-0.9723080000000002
1.0,936,24.1,1.0,-0.9747559999999998
1.0,974,25.44,1.0,-0.9733039999999998
1.0,992,25.64,1.0,-0.9743839999999997
1.0,1040,24.1,1.0,-0.9738520000000002
1.0,1087,24.88,1.0,-0.9737440000000004
1.0,1092,26.82,1.0,-0.9717639999999997
1.0,1125,24.92,1.0,-0.9733519999999999
1.0,1132,25.08,1.0,-0.9739679999999998
1.0,1158,25.48,1.0,-0.9741359999999998
1.0,1172,25.1,1.0,-0.9738359999999999
1.0,1185,23.12,1.0,-0.9750800000000001
1.0,1281,26.28,1.0,-0.9730880000000002
1.0,1313,26.58,1.0,-0.9734119999999996
1.0,1404,24.26,1.0,-0.97434
1.0,1409,25.16,1.0,-0.9727039999999998
1.0,1419,26.52,1.0,-0.9725360000000001
1.0,1453,26.12,1.0,-0.972248
1.0,1483,23.64,1.0,-0.9755440000000002
1.0,1523,25.08,1.0,-0.9741359999999999
1.0,1524,25.74,1.0,-0.973044
1.0,1526,26.76,1.0,-0.9723599999999999
1.0,1583,25.88,1.0,-0.9729359999999998
1.0,1638,25.84,1.0,-0.9732559999999998
1.0,1698,24.74,1.0,-0.973652
1.0,1740,24.88,1.0,-0.9737759999999999
1.0,1803,24.42,1.0,-0.9740360000000002
1.0,1947,25.62,1.0,-0.9728999999999998
1.0,1976,25.3,1.0,-0.9734600000000002
1.0,1987,24.34,1.0,-0.9743079999999995
1.0,2221,26.56,1.0,-0.9728400000000001
1.0,2272,25.02,1.0,-0.973196
1.0,2274,26.48,1.0,-0.973272
1.0,2366,25.9,1.0,-0.9719880000000001
1.0,2465,25.56,1.0,-0.9740559999999998
1.0,2492,25.58,1.0,-0.9726200000000002
1.0,2527,25.3,1.0,-0.9735000000000003
1.0,2583,25.04,1.0,-0.9730160000000001
1.0,2629,25.56,1.0,-0.9738880000000002
1.0,2709,25.6,1.0,-0.9732319999999998
1.0,2714,24.6,1.0,-0.9742879999999997
1.0,2729,25.44,1.0,-0.973208
1.0,2924,25.76,1.0,-0.9732240000000003
1.0,3001,25.24,1.0,-0.9740559999999996
1.0,3071,25.42,1.0,-0.9725000000000001
1.0,3225,26.02,1.0,-0.9732439999999998
1.0,3243,25.22,1.0,-0.9733720000000001
1.0,3407,26.54,1.0,-0.9734839999999998
1.0,3452,24.98,1.0,-0.9734119999999998
1.0,3458,25.58,1.0,-0.9737480000000001
1.0,3479,25.36,1.0,-0.9742719999999998
1.0,3595,25.56,1.0,-0.9736479999999998
1.0,3600,24.52,1.0,-0.974232
1.0,3621,25.64,1.0,-0.9738959999999999
1.0,3726,24.88,1.0,-0.9741599999999999
1.0,3755,26.6,1.0,-0.9723599999999998
1.0,3851,26.02,1.0,-0.972804
1.0,3863,25.24,1.0,-0.9727519999999997
1.0,3896,25.52,1.0,-0.9734479999999999
1.0,3907,26.18,1.0,-0.972388
1.0,3942,25.08,1.0,-0.974176
1.0,4106,25.72,1.0,-0.9733759999999999
1.0,4196,25.32,1.0,-0.9727919999999998
1.0,4346,24.62,1.0,-0.9732040000000001
1.0,4370,25.04,1.0,-0.9733359999999996
1.0,4431,24.78,1.0,-0.9734119999999994
1.0,4527,26.52,1.0,-0.9726159999999999
1.0,4534,25.66,1.0,-0.9739480000000005
1.0,4669,25.46,1.0,-0.9743159999999998
1.0,4696,26.4,1.0,-0.9722479999999998
1.0,4708,25.58,1.0,-0.974276
1.0,4725,24.64,1.0,-0.9722079999999999
1.0,4746,24.44,1.0,-0.9742479999999997
1.0,4876,25.9,1.0,-0.9724680000000001
1.0,4886,26.74,1.0,-0.9733879999999999
1.0,4934,25.32,1.0,-0.9735359999999998
1.0,4958,25.76,1.0,-0.97224
1.0,4980,26.5,1.0,-0.972756
